date,btc_close,target,target_return,btc_return_1d,btc_return_5d,btc_return_21d,btc_volatility_7d,btc_volatility_21d,btc_ma_gap_7_21,btc_price_zscore_21d,btc_drawdown_30d,btc_rsi_14,btc_momentum_10d,fear_greed_index,fear_greed_change_1d,fear_greed_zscore_21d,funding_rate_daily,funding_rate_mean_7d,funding_rate_abs_mean_7d,spx_return_1d,spx_return_5d,vix_level,vix_change_1d,vix_zscore_21d,gold_return_5d,gold_btc_ratio,usd_index_return_5d,usd_index_zscore_21d,active_addresses_change_7d,active_addresses_zscore_30d,transaction_count_change_7d,hash_rate_change_7d,hash_rate_zscore_30d,mvrv_level,onchain_roi_30d,fee_per_transaction_usd
2021-01-08,40775.4045634132,0,-0.009925645575890707,0.039773747691958405,0.22530219257328854,0.7690928490056439,0.04516984783012354,0.03709680109375954,0.22256948166325285,2.192756809314119,0.0,92.04836631261846,0.49737798516183895,93.0,2.0,0.32897584747963454,0.0014581766666666666,0.0011720909523809525,0.0011720909523809525,0.005491862685268911,0.018266396002356355,21.559999465942383,-0.03620926879315989,-0.8846900019582198,-0.02814534792152046,0.004251092004944189,0.001778919594972006,0.17593938184589697,0.23493696912834738,1.1524268508894135,0.3716621128280486,-0.006711407262735558,-0.21153434265378354,3.78863874,119.52123980602234,15.456825900759197
2021-01-09,40370.6823495032,0,-0.05056496606277994,-0.009925645575890707,0.2694326176483024,0.6922104875986073,0.04578072227381155,0.0379681639628121,0.2303436224562987,1.8329796610089124,-0.009925645575890707,89.13884583268704,0.39959171580149944,93.0,0.0,0.32897584747963454,0.0009227133333333334,0.0012345633333333335,0.0012345633333333335,0.0,0.0335157425235828,21.559999465942383,0.0,-0.8841365036194095,-0.04930623267088052,0.0042937098470921375,0.0024477217114595717,0.16329031153047724,-0.040053198530991097,-0.19432283729289027,0.07166451049244782,-0.038005977064282215,-0.4652192755872822,3.6883279,120.66695860614712,13.694023580243854
2021-01-10,38329.3401665693,0,-0.07982987537910113,-0.05056496606277994,0.12689688919583708,0.6290565787966742,0.05574445535311116,0.040651703982032286,0.2255637809969837,1.3352093771743287,-0.05998872170697456,80.13496573294358,0.3206689219482708,94.0,1.0,0.7353521739414509,0.00106408,0.001199047142857143,0.001199047142857143,0.0,0.026247248729284633,21.559999465942383,0.0,-0.8835834728670103,-0.052113517984127555,0.004522384042735937,0.007379204099946524,0.1506787885286089,-0.006362012614291701,0.5464944856578722,-0.07517774669740107,0.11496229775901723,1.8038021274388765,3.47615243,112.21265320764252,10.597769907112102
2021-01-11,35269.5137177089,0,-0.04414705529755858,-0.07982987537910113,-0.03749020529996139,0.537640949363392,0.06378626739012218,0.04544618827812837,0.21833272770149215,0.7395335414587649,-0.13502970490805644,68.5419832928509,0.20043161807133858,90.0,-4.0,-1.0107167180356262,0.0007382766666666667,0.001087017619047619,0.001087017619047619,-0.006554750898592476,0.013732202190656961,24.079999923706055,0.11688314101048247,0.7896669394645646,-0.03835460884148045,0.004905086057739898,0.011281158829458349,1.4376634256808347,-0.04577184780195298,0.8174143440472116,-0.10091003464872661,-0.01373240978726209,1.2947398004284294,3.17723254,87.4713322331141,14.543091974408336
2021-01-12,33712.4685452952,1,0.10631315762744631,-0.04414705529755858,-0.1403312820900522,0.4190607563863995,0.06253708674947009,0.047507295198911864,0.19863436831589554,0.401057624055996,-0.17321559635622596,63.755674498288485,0.052768457593574736,84.0,-6.0,-2.9382931014442697,0.00046441999999999995,0.0010588833333333334,0.0010588833333333334,0.0004157884466327033,-0.000683554462667102,23.329999923706055,-0.03114617950067544,0.32579615482698576,-0.029864055816495316,0.005164854507264704,0.0024490840055517715,0.0016310552094441556,-0.02292916298600034,0.6755759837590614,-0.052556562105642635,0.044436901575468424,0.7813766542581114,3.024579234512,75.98832399852009,16.38296643316023
2021-01-13,37296.5475277615,1,0.04689363837466898,0.10631315762744631,-0.08531753572773126,0.6002108391361356,0.06909534513553624,0.05042775360212678,0.17671357561759438,0.9651934522218691,-0.08531753572773126,66.55347495218837,0.12076242898114953,78.0,-6.0,-3.250369084040161,0.00035962666666666663,0.0008786138095238094,0.0008786138095238094,0.0022756417379066196,-0.0038800223849408955,22.209999084472656,-0.048006894251865995,-0.3960704026398202,0.000173063227937309,0.004648419400968425,0.002441744999211126,0.9525840287820564,-0.13514325376732161,0.2241632468619638,-0.19671983034470641,-0.04854014654707928,1.0416300904754552,3.31893271605,93.3791074976468,15.97464915570297
2021-01-14,39045.518340152,0,-0.0598071434194003,0.04689363837466898,-0.03282490986599618,0.6469597900209652,0.06589158331458381,0.050647960430012295,0.14985081832691316,1.1950680290996787,-0.04242474702049648,68.49227189688237,0.22776360639304127,83.0,5.0,-1.8904225142337532,0.0007315366666666667,0.0008198328571428571,0.0008198328571428571,-0.0037534511943366766,-0.0076189101046229,23.25,0.046825797316417894,0.25581492898740316,-0.000346126455874618,0.004437897258008903,0.0015538223309587984,0.69929116442861,-0.0962023435789141,0.23667319122767344,-0.15808595877380804,-0.030543791039155832,0.5854965949099386,3.43968572,100.92803597613032,16.383082831467057
2021-01-15,36710.3174248977,0,-0.01452061342070754,-0.0598071434194003,-0.04223977596889883,0.48810543177212273,0.06692126610771684,0.05377064433304707,0.11280380445067806,0.6687073322047667,-0.09969458751031013,62.60369783137914,0.079297017056156,88.0,5.0,-0.6764754597314541,0.0007943199999999999,0.0007249961904761906,0.0007249961904761906,-0.007190027975370938,-0.014754157903199783,24.34000015258789,0.046881726993027506,0.9141391888295256,-0.01274946060786919,0.004661632393479349,0.007547173326213796,2.228788949244512,-0.022373433144395993,0.6474816232828042,-0.03734795223747345,0.16035299593339225,1.1637864484540439,3.21691863,71.77856842228725,15.561517099908636
2021-01-16,36177.2610970193,0,-0.002966549345139402,-0.01452061342070754,0.02573745094916391,0.366310448076546,0.0669085076539124,0.05286272585608629,0.08000392372372933,0.4878389784670287,-0.11276757436564355,57.70269779728547,-0.012717656670779287,84.0,-4.0,-1.4215182840478944,0.00037023,0.0006460700000000001,0.0006460700000000001,0.0,-0.008253506684967049,24.34000015258789,0.0,0.8300208223108252,-0.01080922033056353,0.004730319534800609,0.002650738472970149,1.966334665370067,0.018566195441423128,-0.3983305187598592,-0.03292654630285774,0.12121308377214035,0.4580736440255365,3.16002808,58.746924315367416,10.283217536152177
2021-01-17,36069.939466803,1,0.014537228028657756,-0.002966549345139402,0.06992875405550203,0.3646905212535374,0.06492275939093914,0.05288358449945193,0.05620545712171943,0.3916116814366566,-0.11539959313689552,55.4067561790734,-0.08021571974611874,79.0,-5.0,-2.094347682442465,0.00024461666666666666,0.0005290038095238095,0.0005290038095238095,0.0,-0.008665692036968764,24.34000015258789,0.0,0.7513149624236476,-0.017172009638311003,0.004744394013755197,0.008106559720153284,1.7654718075105993,-0.1487804028540094,-1.5122052091573506,-0.19161525417613734,-0.1635220135849057,-0.7352476317309823,3.14208979,56.49402540090011,8.652769454159271
2021-01-18,36594.2964018118,0,-0.009404476825297214,0.014537228028657756,-0.018828850724775026,0.3533719460021094,0.05649787706448902,0.05286153943545982,0.04784580185114318,0.4413092912943061,-0.10253995530808313,59.63471612273632,-0.10253995530808313,79.0,0.0,-1.8061146800825425,0.0006941533333333334,0.0005227004761904761,0.0005227004761904761,0.0,-0.010916491750616264,24.34000015258789,0.0,0.6768653466244833,-0.012920287809092379,0.004676411946926784,0.005092992537941932,1.6065282696006518,-0.11087109347925816,-0.6798974398096796,-0.05868504473055203,-0.05844155844155807,0.3009952302246524,3.16789734,53.39164104616615,9.94272833331715
2021-01-19,36250.1461893629,0,-0.020266571413730672,-0.009404476825297214,-0.0715926505684138,0.33119883037419684,0.05269327282778447,0.05311985216179856,0.04536555296535383,0.27335437766041704,-0.11098009750001847,54.86249592560167,-0.10206753813243397,80.0,1.0,-1.4549394550010284,0.0012007566666666668,0.0006278914285714286,0.0006278914285714286,0.008136379515524483,0.0008878507438185856,23.239999771118164,-0.04519311317065755,-0.12529767652456986,-0.004039686941213372,0.004760808437282823,0.0028812294147322337,0.8466391805710533,-0.08851597835507197,-0.49729417504861634,-0.02968336554184625,0.006756754579986035,0.6103836798530823,3.12779915,54.06876005559076,10.892113357626387
2021-01-20,35515.480012858,0,-0.12649495327608495,-0.020266571413730672,-0.03254772761047642,0.23126904763157885,0.03268502954699159,0.052643214201713535,0.02888825794153571,-0.024549630946059952,-0.1289974828422622,47.32836279222129,-0.07341269485681201,78.0,-2.0,-1.5750160579217538,0.00040875666666666667,0.00063491,0.00063491,0.013935625421946263,0.022185390474689815,21.579999923706055,-0.07142856556629995,-1.2414069672474741,0.024893323118602817,0.004938409936347484,-0.0034148222379625226,0.6983093985071529,-0.048085222720097964,-0.37030651900884964,-0.014231217448628541,-0.07236842495844797,-0.138664528884841,3.05640832,54.83643137571167,10.721723265081563
2021-01-21,31022.9510280538,1,0.06329135893738602,-0.12649495327608495,-0.14247375043519173,0.06892127836859041,0.04771663944305163,0.06063746941595364,-0.005969552661213018,-1.5248571042590038,-0.23917490555348264,32.210681244688644,-0.12040321064939685,75.0,-3.0,-1.7796188000233382,0.00039007999999999995,0.0005861304761904763,0.0005861304761904763,0.0003167233075522802,0.022509140412492634,21.31999969482422,-0.012048203419881442,-1.3175748865963302,0.02425053338440697,0.005650010491290548,-0.007160184342579479,-0.17235200131632603,-0.09290267343051006,-0.8523281548884363,-0.14795024708095927,-0.12244898285714334,-1.2229733323280152,2.671999724485,30.585075050376336,13.019120968945218
2021-01-22,32986.4357568673,0,-0.02880436951464793,0.06329135893738602,-0.08548680024189126,0.12272487698463097,0.05719143703167762,0.06195342709017442,-0.025563021551890275,-1.0354169126602264,-0.19102125141229753,33.37874751453327,-0.02153603161549633,40.0,-35.0,-3.6514837167010374,0.0001,0.00048694190476190484,0.00048694190476190484,-0.0030106116552376383,0.019430762476779773,21.90999984741211,0.02767355351938039,-0.8803989252506524,0.016186460203567066,0.005271863719325326,-0.005948456959557702,0.06897588719412381,-0.07805047830296075,-0.26352983180754574,-0.05327297545594445,-0.09032258158418249,-0.14128603857144317,2.83570647,41.5285208458408,11.558172486830044
2021-01-23,32036.2822723553,1,0.005613073845128103,-0.02880436951464793,-0.12455531538053644,0.0004247369066263662,0.057480130870235784,0.05940801148006412,-0.04207603145198857,-1.3782471654020523,-0.21432337421611525,32.61941844734491,-0.1410389326650341,74.0,34.0,-0.7931303399746893,0.00010727333333333334,0.0004493766666666667,0.0004493766666666667,0.0,0.019430762476779773,21.90999984741211,0.0,-0.840467302149423,0.016186460203567066,0.005428220179173097,-0.005948456959557702,0.033090294780699095,0.0120615883422579,-0.18881084881725602,-0.016539081320662397,0.06821591881606914,1.3099277073149203,2.75080418,35.130665354935225,7.741859679727776
2021-01-24,32216.1042904734,1,0.006319872009388439,0.005613073845128103,-0.11128346566704983,-0.03190505046009329,0.057887669970205856,0.05879745001437909,-0.05609691668015815,-1.2685434898127994,-0.2099133132971992,36.17831996088923,-0.17490903796392043,70.0,-4.0,-1.0173752997953827,0.00021918666666666665,0.00044574380952380955,0.00044574380952380955,0.0,0.011203229236388612,21.90999984741211,0.0,-0.8025341886990354,0.007648580666500759,0.005397921248594549,-0.0028729517815521133,-0.003734694069583273,0.002143682623196863,-1.543654118627828,-0.05490716772293136,0.05607302793812208,-0.4004574530307495,2.763770318383,30.59260488081777,7.422576308964037
2021-01-25,32419.7059462303,1,0.006814781008280146,0.006319872009388439,-0.08716689357730512,0.019418790755658666,0.05728072194620786,0.05791481429616855,-0.07351049601256521,-1.2247067814617174,-0.20492006656091566,42.601145103085216,-0.11687753687897606,74.0,4.0,-0.6257026837332658,0.00034889,0.0003964204761904762,0.0003964204761904762,0.0036158389430824833,0.0009112529503059186,23.190000534057617,0.05842084416064908,0.15481718380994086,-0.007640095458998575,0.005368648418354825,-0.0008842912564963612,0.3315107185249303,0.041032760505504084,-0.34311003680093505,-0.002915191813249285,-0.024357248011139143,-0.3861858681049043,2.777191691556,22.439846507764923,10.432415538027703
2021-01-26,32640.6391426067,0,-0.06990379107113842,0.006814781008280146,0.052144881803476206,-0.04035304152590047,0.05790146001854704,0.055868120944081924,-0.08623099082360053,-1.0985244619877592,-0.1995017709304503,47.009792704732085,-0.09775814550825646,71.0,-3.0,-0.7900202278281254,0.00011168666666666666,0.0002408390476190476,0.0002408390476190476,-0.0014888337468982327,-0.0008953772214539413,23.020000457763672,-0.007330749132337333,0.11984398731238502,-0.00947058234636089,0.005319135889424318,0.0004438135664741605,-0.4014117919236535,0.07904716714268778,0.3320032695826576,0.029283074830098732,0.09186865279195788,1.827213177500456,2.79160837,23.494443029406813,7.989026275839865
2021-01-27,30358.9347235535,1,0.10383608319266213,-0.06990379107113842,-0.07965398422188719,-0.17150056952989579,0.06179657268580913,0.05484735575233204,-0.09928739372678541,-1.6620125143445865,-0.25545963188814436,29.128661099271724,-0.15833142022613123,78.0,7.0,-0.1542819827460397,0.0001,0.00019673095238095236,0.00019673095238095236,-0.025677883699462,-0.023610740644491757,37.209999084472656,0.6164204319953999,4.130005295693562,-0.007935535781817715,0.005682676478717615,0.004543480405754696,1.053175009539066,-0.0009853391291625435,-0.5723623075931435,0.025615182748260024,0.017653713747070032,-0.25311825711713515,2.58416695,12.2768699095206,7.797812113706222
2021-01-28,33511.287595149,1,0.019541529967815885,0.10383608319266213,0.046041713275404295,-0.14546140091382576,0.057061965686323,0.05764857011180922,-0.08224039782725523,-0.5678302434312053,-0.17814947628458644,34.647038996135606,-0.08424834222281041,55.0,-23.0,-1.8316263757549618,0.00014087333333333334,0.00016113,0.00016113,0.009760625975629766,-0.014080570277300586,30.209999084472656,-0.1881214773509905,1.7585094625936046,-0.007015533430261844,0.005152890415967721,0.0024379568474197644,0.2988551009865548,0.03627201224766785,-0.6476752471060634,0.12720824782295193,0.1358188806079419,0.04261519645665137,2.83537151,23.06208813051881,8.92884698587032
2021-01-29,34166.1494259497,1,0.005378647357217936,0.019541529967815885,0.0605301348013374,-0.16208925964633658,0.05280251071798925,0.05701320296883877,-0.06913155607178012,-0.26812722894465,-0.16208925964633658,42.216334640128764,-0.057489334043698936,77.0,22.0,-0.027461751819053686,0.0008053066666666667,0.00026188809523809524,0.00026188809523809524,-0.019311475173124593,-0.03312012886709159,33.09000015258789,0.0953327095463401,2.120372588357245,-0.007418018006951077,0.0050520765000006615,0.0037677745493571724,0.694213172059402,0.08389766674438204,0.6882309793068402,0.039507639184378274,0.08931946823630055,0.8329063127828807,2.87127647,18.44897562892892,17.01401092325976
2021-01-30,34349.9170952659,0,-0.034704145498866135,0.005378647357217936,0.05953820655366049,-0.14913706937409232,0.05055839241106616,0.057069469470971655,-0.051867481046906416,-0.10610183625590576,-0.15758243325714882,44.28730269556759,-0.032818447538091156,76.0,-1.0,-0.04517246196374055,0.00041612,0.0003060090476190476,0.0003060090476190476,0.0,-0.03660361503347831,33.09000015258789,0.0,1.826988557079496,-0.008273498512826993,0.00502504853597276,0.0021020294577853704,0.6216480643757983,-0.036300153801447244,-0.7211955659486589,0.03212778583674014,-0.12482819562424441,-0.9026006151296891,2.878188037248,18.355462896239334,15.16217751387338
2021-01-31,33157.8325745178,1,0.012438668041057754,-0.034704145498866135,0.01584507673552249,-0.13492294857092446,0.05349682049466135,0.05655425659151218,-0.04115594038546755,-0.5327297594628411,-0.18681781506419348,41.474332556444416,0.06881619819253948,78.0,2.0,0.20543319807861513,0.00048431666666666663,0.0003438847619047619,0.0003438847619047619,0.0,-0.03516713931036719,33.09000015258789,0.0,1.6083302890183795,-0.005817270678726949,0.0052057081904383715,0.004547007546137127,0.5504741729331857,0.05914483917933566,-1.0743460390040056,0.12975927653093744,0.03597122063661229,-0.058897519912280205,2.77012967,12.855853153374827,11.346573650918021
2021-02-01,33570.2718468732,1,0.060347353509000445,0.012438668041057754,0.10577897915595291,-0.04817877230846268,0.05356570863871746,0.054005143121913866,-0.03409711047517505,-0.3141918453994102,-0.17670291180887499,41.08827554994934,0.017699277797370128,77.0,-1.0,0.17851484998990147,0.00039447,0.0003503961904761905,0.0003503961904761905,0.016051767614439383,0.006156092687738424,30.239999771118164,-0.08612875093162653,0.9249978942288697,0.009911844497624278,0.0051900084849556315,0.00408157871990622,2.0749728286363065,-0.10926515920035229,-1.717179132328371,-0.09423309198039354,-0.14999999805714348,-2.5476492251710794,2.798474060738,4.832795811868466,15.53765167630305
2021-02-02,35596.1489094097,1,0.05568648177451885,0.060347353509000445,0.062213703616762706,0.05587488681179287,0.05735539900112978,0.05463672998423361,-0.02433245275081597,0.5437110856603312,-0.12701911138487443,48.24649417022413,0.11111984239589101,76.0,-1.0,0.12129420204963212,0.0006774866666666666,0.0004312247619047619,0.0004312247619047619,0.013898223484416938,0.0102789202524729,25.559999465942383,-0.15476191602506528,-0.06575923446323069,-0.003300857595586626,0.004835073621260613,0.00818038769908136,2.3255964406755973,0.0166306277203625,0.6586386168206819,0.08178659990533554,-0.0496894409937888,0.8678276329830181,2.95247741,6.9665396894691085,14.29640511754318
2021-02-03,37578.3732068966,0,-0.01195289287075807,0.05568648177451885,0.09987147624997705,0.007556347646530126,0.0451307958063093,0.05088569939613507,0.005285438607780302,1.4023208859001817,-0.07840587704150503,55.18423350686549,0.16644684497153417,78.0,2.0,0.3172309899759605,0.0007779633333333333,0.0005280766666666667,0.0005280766666666667,0.0010087690809532646,0.031212288905787533,22.90999984741211,-0.1036776085250426,-0.6278472908715389,-0.004402957558360399,0.004573109249763284,0.005961590909818293,1.775033844222821,0.07311629067515746,0.5313623566530303,0.06849856921241781,0.05633802816901423,0.5882871715931566,3.10161426,18.163008130534145,14.797656904501945
2021-02-04,37129.2029376972,1,0.024676281692777025,-0.01195289287075807,0.08091099127614321,-0.049079010445205906,0.03422489049233413,0.049877661224837624,0.023034280679212316,1.3415851737461433,-0.08942159286354823,69.25961411383491,0.14526649314086426,80.0,2.0,0.5324085542197861,0.00055095,0.0005866590476190476,0.0005866590476190476,0.010853322230420792,0.04240436816525195,21.770000457763672,-0.049759903851645415,-0.8426079687564654,-0.025838634482918343,0.00452878005969156,0.010487932535197642,2.46363907718697,0.11730437127013849,1.0150296565764712,0.1303270092477833,0.10344827475862162,1.4839047708585047,3.046232040351,9.16124072833708,16.742342524944682
2021-02-05,38045.4136084161,1,0.034072792220509296,0.024676281692777025,0.14740351387305295,0.03636841839490357,0.03438689399351837,0.048295487943768776,0.03727332459618693,1.6698913166932594,-0.06695190358568881,67.08513476656603,0.1655842105969796,81.0,1.0,0.6884571941360823,0.0007687566666666666,0.000581437619047619,0.000581437619047619,0.003897495164625342,0.046467134149760225,20.8700008392334,-0.0413412769685686,-0.972242248930263,-0.016221557510323614,0.004463350019173658,0.005078373539124215,1.061208854636242,0.040318811060434,1.5370291465028758,0.06032210662088411,0.11184210421052687,2.19006408536917,3.09428668,3.8264477775550256,15.335848749287091
2021-02-06,39341.727081239,0,-0.008609558466369904,0.034072792220509296,0.17192161149875718,0.08747113209408841,0.034621775703974074,0.04858577720107944,0.05341147513590849,1.9844209873215388,-0.03516034966482229,74.10820960295068,0.2958862832138949,84.0,3.0,0.996065727686247,0.0006899333333333334,0.0006205538095238095,0.0006205538095238095,0.0,0.0299348591329478,20.8700008392334,0.0,-0.9194847931359705,-0.025368755537693466,0.00431628223153354,0.00021977887495849835,1.0041956686915814,0.054700736838718234,0.1693266159841066,0.04796767444460426,0.2016884821878273,1.5673658039864073,3.18428793,0.3214939150806364,13.619822556808186
2021-02-07,39003.0121817651,1,0.18252236154302404,-0.008609558466369904,0.09570875998484252,0.08131626385626611,0.028625405648256268,0.04864845081732545,0.0732685180732422,1.6703055035978271,-0.03387780657006734,72.1645798845866,0.16387686002883006,86.0,2.0,1.1338646365683882,0.0010895766666666666,0.0007070195238095238,0.0007070195238095238,0.0,0.01581681008712943,20.8700008392334,0.0,-0.8701498704870855,-0.0133635642531017,0.004353766236495555,-0.0017543425226828058,0.9512716933193556,0.09023057619131336,0.3929696057134386,-0.0009579144634633829,0.11511325269260775,1.2294756653543406,3.141200247585,-4.346719304505496,11.521238148170923
2021-02-08,46121.9340724722,1,0.009241327956699852,0.18252236154302404,0.2273531325727436,0.2603585423817216,0.06563114161177191,0.06223113584712996,0.11048507856144218,3.0582582744360476,0.0,80.8253606445613,0.34993070180281727,83.0,-3.0,0.8060075061433047,0.00122049,0.0008250223809523809,0.0008250223809523809,0.007399348360373592,0.022301925960978908,21.239999771118164,0.017728745424351322,-0.7585010827360034,-0.0019202899001115048,0.003718838069603685,-0.0020851891536337597,0.646990292212131,0.25051715286207954,1.5705949534099337,0.2026761492519411,0.40128000640240624,1.6496694971631816,3.65741696,14.24610977138902,18.798935734685998
2021-02-09,46548.1619912332,0,-0.0315809170133734,0.009241327956699852,0.2536806154805158,0.2840820488854223,0.06687324636869302,0.06203003972202539,0.13914798333244227,2.4992858553446458,0.0,81.0008532614905,0.3551171568227298,95.0,12.0,1.7650145774603367,0.00159619,0.0009562657142857143,0.0009562657142857143,-0.0011135249921484514,0.010199546026845807,21.6299991607666,0.01836155338281853,-0.6636812574174874,0.02337203733108484,0.0036968162537430356,-0.011908623974953736,-0.5810000623080109,-0.023254363104452502,0.5134497597819483,-0.009931287269845379,-0.03794150021499132,-0.030782317764727417,3.61855022,21.44263843036965,25.31285216170971
2021-02-10,45078.128350263,1,0.06244075943088867,-0.0315809170133734,0.18485052664248558,0.26925296614160765,0.07160371381161125,0.06238850162431714,0.1544820060488712,1.863134224067127,-0.0315809170133734,84.04194750724653,0.35950165768392517,92.0,-3.0,1.3628803374984604,0.0013735333333333335,0.001041347142857143,0.001041347142857143,-0.00034518493235935477,0.005930232149129466,21.989999771118164,0.016643579487721327,-0.6003986608494787,0.017077964766313514,0.0038313482177407114,-0.0073593822738092785,-0.7393263748647206,0.003630944407797987,0.7707489863843079,-0.014541710530882379,-0.018700330219291184,-0.015472532104513994,3.46683384,27.81046178028017,22.507591744509426
2021-02-11,47892.8409181765,0,-0.007676132130342572,0.06244075943088867,0.2173548156459888,0.5437874003304004,0.07013260082739264,0.05433557563891044,0.1710441442038646,2.0655015027364714,0.0,83.7887667397687,0.4266444173176196,93.0,1.0,1.3119532049618297,0.0011130733333333334,0.0011216504761904762,0.0011216504761904762,0.0016624551635393559,0.007602546057726034,21.25,-0.033651649787194926,-0.7405312568033924,0.008244562601741778,0.003574855937370147,-0.006810223422090145,-0.6736834798631358,-0.14231374991440338,-1.126352447312042,-0.17868997866875624,-0.17009840587371694,-1.2209446027415156,3.64585169,42.06269367023336,29.54097580875033
2021-02-12,47525.2091431911,0,-0.006661393433894158,-0.007676132130342572,0.21850099478753449,0.44075005537077594,0.07226486789220862,0.05385837855382499,0.18552343556736206,1.7369656285746993,-0.007676132130342572,81.81587543650882,0.3351222140389465,92.0,-1.0,1.361572763619943,0.0011997833333333332,0.0011832257142857145,0.0011832257142857145,0.0047110331133788375,0.012349395017328568,19.969999313354492,-0.06023532643037688,-0.9530845466575226,0.0051822913577797,0.003591567623135034,-0.006151115476298763,-0.5627859150093543,-0.07981703030515097,0.35650099869166585,-0.03558841418537417,-0.13511470728594854,-0.052424082393140566,3.57975153,27.42522376318064,27.497940901428713
2021-02-13,47208.6250270602,1,0.03434123492590646,-0.006661393433894158,0.02356126160885763,0.47359873488808035,0.07391168947926405,0.05309018883846105,0.19251012884862728,1.4981369217609704,-0.014286391828065903,80.43171970239614,0.2562711208157411,92.0,0.0,1.2285310551961997,0.0011918466666666668,0.0012549276190476192,0.0012549276190476192,0.0,0.00491368856353902,19.969999313354492,0.0,-0.9229931126423183,-0.004839096375815255,0.0036156529096868623,-0.0049488281835690096,-0.6109812159638528,0.06138647346363846,1.1640591500817365,0.015550990301205214,-0.011160694988851638,1.2051930472527108,3.54773666,20.90664187319489,20.024867752329374
2021-02-14,48829.8275096435,0,-0.014736602868650084,0.03434123492590646,0.049017306394182114,0.5156962204174058,0.0720751040854982,0.05307384318316316,0.2042998216194316,1.5702552434593744,0.0,86.35137028006187,0.31513266232997106,95.0,3.0,1.3905568882227188,0.0012690733333333333,0.0012805700000000002,0.0012805700000000002,0.0,0.006033932490316474,19.969999313354492,0.0,-0.8941388020244229,-0.008077634674906076,0.0034956093671986927,0.0004422922871243351,-0.6635149979631346,-0.031514819088621304,-0.10766271868839838,0.03568253215577033,-0.05128204631163702,0.427808292405536,3.65475277,33.01390708358762,17.653991341632153
2021-02-15,48110.2417334892,1,0.021412092045177245,-0.014736602868650084,0.06726351546067488,0.4839814344177715,0.03211269185601735,0.05356692579059328,0.18882752520842594,1.3125999064303275,-0.014736602868650084,83.2518333775239,0.2645477383598911,93.0,-2.0,1.0737356730703065,0.0007553666666666667,0.0012141238095238096,0.0012141238095238096,0.0,0.006381320158242998,19.969999313354492,0.0,-0.8515260782789585,-0.01169593071585906,0.003547893261209497,0.001217224820276197,-0.6826229713261333,-0.08727350719423022,0.12761125722758454,-0.0840023583314512,-0.06172839111111117,0.7375300611032065,3.56148121,32.98475416496657,18.621370333344544
2021-02-16,49140.3826578024,1,0.06277029785555088,0.021412092045177245,0.026048605923321366,0.5054969494656172,0.032612631646157464,0.053478333901651534,0.1749366504412293,1.3321688811233956,0.0,82.45266648456817,0.24906521150760863,95.0,2.0,1.1618806129124044,0.0012165466666666667,0.0011598890476190477,0.0011598890476190477,-0.0005692724183511411,0.004139078833814258,21.459999084472656,0.07461190898097625,-0.5667076566566057,-0.017347124024512772,0.0034236608751041396,0.0009953989063016255,-0.6807951894073752,-0.15701648829400106,-1.9705117270579728,-0.18364147775912487,-0.15384615539537372,-1.8510283070676752,3.6125173,36.23638792914747,20.120726561325686
2021-02-17,52224.9391139684,0,-0.011007560279692852,0.06277029785555088,0.09888920123670042,0.7202493957553295,0.03291761014990473,0.04992641371839078,0.17007382742884092,1.6421657593600278,0.0,83.3330936121333,0.33899758486819853,95.0,0.0,1.0563132225536107,0.0011487133333333334,0.001127771904761905,0.001127771904761905,-0.0003204020092266724,-0.0008894920315511978,21.5,0.0018639756399749796,-0.49367582709608154,-0.025543385951079634,0.003184876893165531,0.005194447102908617,0.603859375643857,-0.0475628478782939,0.024237027642682547,-0.0661127676558978,-0.03496504264071576,-0.42925006115876174,3.79432537,42.71333035216581,23.49932848159301
2021-02-18,51650.0699485681,1,0.08074402337580788,-0.011007560279692852,0.09408121755213261,0.5412738111574329,0.029270348446440324,0.04734392330963983,0.1589202022439946,1.403381973561563,-0.011007560279692852,82.85902512121464,0.11985915134021585,91.0,-4.0,0.6494773557360541,0.0013746466666666665,0.001165139523809524,0.001165139523809524,-0.004415835627354592,-0.005301399808302576,22.489999771118164,0.04604650098224017,-0.22229418046997446,-0.025601939508364646,0.003220131308434552,0.0012156606639714962,-0.5033172198506898,0.0824733155278441,0.06376100030877922,0.05162972361451135,0.0620155090679646,-0.4929947521086218,3.70969063,42.48237697790056,23.982086608795605
2021-02-19,55820.5044038574,1,0.000740161051555388,0.08074402337580788,0.14316407103492823,0.6337955942281543,0.037644495705234246,0.049050509779275164,0.1586906602338236,1.7957288396085425,0.0,85.05944812631896,0.1991988945636678,93.0,2.0,0.8333979787806619,0.00101524,0.0011387761904761904,0.0011387761904761904,-0.0018548966445751658,-0.0071464629041616545,22.049999237060547,-0.019564274723678277,-0.23131249193546274,-0.021559598581841755,0.0029919112392559274,-0.0013262902534235677,-1.1398394659508937,0.07899608333880681,1.4912210004335393,-0.020167200868546065,0.07898788586552863,0.7984038558351719,3.90986635,57.17232143180432,26.39565242297984
